name;probability
org.apache.commons.math3.distribution.GammaDistributionTest.testMath753Shape10();0.5389
org.apache.commons.math3.analysis.differentiation.FiniteDifferencesDifferentiatorTest.testTooLargeStep();0.5601
org.apache.commons.math3.special.ErfTest.testErfcMaple();0.1557
org.apache.commons.math3.ode.nonstiff.MidpointFieldIntegratorTest.testDecreasingSteps();0.1635
org.apache.commons.math3.linear.Array2DRowRealMatrixTest.testGetColumn();0.2745
org.apache.commons.math3.linear.Array2DRowRealMatrixTest.testGetSubMatrix();0.2839
org.apache.commons.math3.fitting.GaussianFitterTest.testFit04();0.2060
org.apache.commons.math3.analysis.interpolation.NevilleInterpolatorTest.testParameters();0.6734
org.apache.commons.math3.geometry.euclidean.threed.Vector3DFormatAbstractTest.testDefaultFormatVector3D();0.5015
org.apache.commons.math3.ode.nonstiff.DormandPrince54IntegratorTest.testSmallLastStep();0.2180
org.apache.commons.math3.util.FastMathTest.testSignumDouble();0.3168
org.apache.commons.math3.util.FastMathTest.testLog1pSpecialCases();0.4302
org.apache.commons.math3.dfp.DfpTest.testByteConstructor();0.2597
org.apache.commons.math3.ode.sampling.StepNormalizerOutputTestBase.testIncFirstRev();0.3848
org.apache.commons.math3.complex.ComplexTest.testPowZero();0.1844
org.apache.commons.math3.linear.SymmLQTest.testPreconditionedNormOfResidual();0.1292
org.apache.commons.math3.distribution.EnumeratedIntegerDistributionTest.testGetSupportUpperBound();0.2051
org.apache.commons.math3.geometry.euclidean.threed.SubLineTest.testIntersectionInsideBoundary();0.3506
org.apache.commons.math3.util.MathArraysTest.testCheckNonNegative();0.3439
org.apache.commons.math3.ode.sampling.StepNormalizerOutputTestBase.testMulBoth();0.3275
org.apache.commons.math3.util.FastMathTest.testAtanAccuracy();0.1619
org.apache.commons.math3.ode.nonstiff.ThreeEighthesFieldIntegratorTest.testSmallStep();0.3424
org.apache.commons.math3.distribution.ChiSquaredDistributionTest.testDensity();0.5732
org.apache.commons.math3.ode.sampling.DummyStepInterpolatorTest.testFixedState();0.3759
org.apache.commons.math3.random.RandomDataGeneratorTest.testNextSecureIntIAE();0.7388
org.apache.commons.math3.analysis.interpolation.MicrosphereInterpolatorTest.testLinearFunction2D();0.4193
org.apache.commons.math3.linear.RealMatrixFormatAbstractTest.testParseManyComponents();0.3230
org.apache.commons.math3.geometry.euclidean.threed.RotationTest.testRevertFrameTransform();0.2745
org.apache.commons.math3.geometry.euclidean.threed.PolyhedronsSetTest.testTooThinBox();0.5809
org.apache.commons.math3.analysis.differentiation.SparseGradientTest.testPow();0.2561
org.apache.commons.math3.analysis.polynomials.PolynomialFunctionLagrangeFormTest.testQuadraticFunction();0.3047
org.apache.commons.math3.linear.SparseRealMatrixTest.testTrace();0.3210
org.apache.commons.math3.stat.inference.GTestTest.testUnmatchedArrays();0.1648
org.apache.commons.math3.util.OpenIntToDoubleHashMapTest.testGetFromEmpty();0.4049
org.apache.commons.math3.util.MathArraysTest.testEbeMultiply();0.1197
org.apache.commons.math3.random.Well44497bTest.testReferenceCode();0.2641
org.apache.commons.math3.ode.nonstiff.ClassicalRungeKuttaIntegratorTest.testSanityChecks();0.6026
org.apache.commons.math3.ExtendedFieldElementAbstractTest.testRemainderField();0.5915
org.apache.commons.math3.stat.regression.OLSMultipleLinearRegressionTest.testNewSampleDataXNull();0.5708
org.apache.commons.math3.special.GammaTest.testRegularizedGammaPositivePositive();0.6116
org.apache.commons.math3.fraction.FractionFormatTest.testParseInvalidDenominator();0.1509
org.apache.commons.math3.geometry.euclidean.threed.FieldVector3DTest.testOrthogonal();0.5605
org.apache.commons.math3.util.MathArraysTest.testLinearCombinationInfinite();0.1526
org.apache.commons.math3.geometry.euclidean.twod.PolygonsSetTest.testEmptyDifference();0.5982
org.apache.commons.math3.geometry.euclidean.twod.Vector2DFormatAbstractTest.testConstructorSingleFormat();0.3908
org.apache.commons.math3.special.GammaTest.testLogGammaPrecondition1();0.5172
org.apache.commons.math3.geometry.euclidean.threed.Vector3DFormatAbstractTest.testParseNegativeAll();0.3597
org.apache.commons.math3.ode.nonstiff.HighamHall54IntegratorTest.testMinStep();0.3299
org.apache.commons.math3.optim.nonlinear.vector.jacobian.LevenbergMarquardtOptimizerTest.testControlParameters();0.3532
org.apache.commons.math3.linear.SchurTransformerTest.testRandomData();0.3257
org.apache.commons.math3.ode.nonstiff.ThreeEighthesFieldIntegratorTest.testUnstableDerivative();0.4921
org.apache.commons.math3.geometry.euclidean.threed.Vector3DTest.testNorm();0.2947
org.apache.commons.math3.geometry.euclidean.threed.Vector3DFormatAbstractTest.testParseZeroX();0.5355
org.apache.commons.math3.dfp.DfpTest.testEqualsHashcodeContract();0.3053
org.apache.commons.math3.linear.RealVectorFormatAbstractTest.testSimpleNoDecimals();0.0852
org.apache.commons.math3.ode.ContinuousOutputFieldModelTest.testRandomAccess();0.6026
org.apache.commons.math3.linear.SparseFieldVectorTest.testWalkInDefaultOrderPreservingVisitor2();0.3766
org.apache.commons.math3.util.MathArraysTest.testCheckEqualLength2();0.4112
org.apache.commons.math3.ode.nonstiff.GillStepInterpolatorTest.testDerivativesConsistency();0.6026
org.apache.commons.math3.special.BesselJTest.testBesselJ();0.2213
org.apache.commons.math3.geometry.spherical.oned.ArcsSetTest.testIteration();0.4601
org.apache.commons.math3.stat.descriptive.SummaryStatisticsTest.testQuadraticMean();0.0923
org.apache.commons.math3.geometry.euclidean.threed.RotationTest.testIssue801();0.5886
org.apache.commons.math3.linear.SingularValueSolverTest.testLeastSquareSolve();0.1712
org.apache.commons.math3.analysis.FunctionUtilsTest.testAdd();0.2250
org.apache.commons.math3.optimization.direct.CMAESOptimizerTest.testInputSigmaNegative();0.1234
org.apache.commons.math3.ode.nonstiff.AdamsNordsieckTransformerTest.testTransformInexact();0.5796
org.apache.commons.math3.optim.univariate.MultiStartUnivariateOptimizerTest.testMissingSearchInterval();0.1413
org.apache.commons.math3.analysis.solvers.UnivariateSolverUtilsTest.testSolveBadEndpoints();0.1916
org.apache.commons.math3.distribution.TriangularDistributionTest.testPreconditions1();0.6116
org.apache.commons.math3.ml.neuralnet.sofm.LearningFactorFunctionFactoryTest.testExponentialDecayPrecondition4();0.6116
org.apache.commons.math3.geometry.euclidean.oned.Vector1DFormatAbstractTest.testNonDefaultSetting();0.0852
org.apache.commons.math3.stat.descriptive.rank.PercentileTest.testAllTechniquesEvaluateArraySegmentWeighted();0.3037
org.apache.commons.math3.complex.ComplexFormatAbstractTest.testNan();0.0721
org.apache.commons.math3.analysis.interpolation.UnivariatePeriodicInterpolatorTest.testLessThanOnePeriodCoverage();0.0623
org.apache.commons.math3.ode.nonstiff.HighamHall54IntegratorTest.testEventsNoConvergence();0.6026
org.apache.commons.math3.ode.nonstiff.GillIntegratorTest.testSmallStep();0.3424
org.apache.commons.math3.geometry.spherical.twod.SphericalPolygonsSetTest.testSeveralParts();0.4670
org.apache.commons.math3.stat.clustering.DBSCANClustererTest.testNegativeMinPts();0.5947
org.apache.commons.math3.ode.nonstiff.LutherFieldIntegratorTest.testBigStep();0.3424
org.apache.commons.math3.geometry.euclidean.twod.SubLineTest.testEndPoints();0.1344
org.apache.commons.math3.geometry.euclidean.threed.LineTest.testIntersection();0.1548
org.apache.commons.math3.analysis.differentiation.DSCompilerTest.testIncompatibleOrder();0.4691
org.apache.commons.math3.linear.SparseRealMatrixTest.testAdd();0.2250
org.apache.commons.math3.ode.nonstiff.GillFieldIntegratorTest.testSanityChecks();0.6026
org.apache.commons.math3.util.MathArraysTest.testL2DistanceInt();0.1742
org.apache.commons.math3.random.RandomDataGeneratorTest.testNextSecureLongNegativeRange();0.7388
org.apache.commons.math3.linear.RealVectorAbstractTest.testSetEntryInvalidIndex1();0.6116
org.apache.commons.math3.optim.linear.SimplexSolverTest.testMath828();0.3736
org.apache.commons.math3.stat.correlation.KendallsCorrelationTest.testSimpleJumble();0.1499
org.apache.commons.math3.ml.distance.EuclideanDistanceTest.test();0.0730
org.apache.commons.math3.distribution.AbstractIntegerDistributionTest.testCumulativeProbabilitiesSingleArguments();0.2159
org.apache.commons.math3.genetics.ListPopulationTest.testConstructorPopulationLimitNotPositive();0.4511
org.apache.commons.math3.linear.SymmLQTest.testNonSquareOperator();0.3635
org.apache.commons.math3.special.GammaTest.testInvGamma1pm1Precondition1();0.5501
org.apache.commons.math3.geometry.euclidean.threed.FieldRotationDfpTest.testComposeInverseFrameTransform();0.2491
org.apache.commons.math3.stat.correlation.KendallsCorrelationTest.testSingleElement();0.4202
org.apache.commons.math3.stat.inference.ChiSquareTestTest.testChiSquareDataSetsComparisonUnEqualCounts();0.1028
org.apache.commons.math3.analysis.differentiation.DerivativeStructureTest.testSinhAsinh();0.1600
org.apache.commons.math3.linear.SparseRealMatrixTest.testAddFail();0.2954
org.apache.commons.math3.stat.descriptive.rank.PSquarePercentileTest.testMarkersOORLow();0.2726
org.apache.commons.math3.linear.RealVectorAbstractTest.testAddToEntryInvalidIndex1();0.6116
org.apache.commons.math3.distribution.ZipfDistributionTest.testSamplerHelper1Minus1();0.4399
org.apache.commons.math3.ExtendedFieldElementAbstractTest.testLinearCombinationDaFa();0.3070
org.apache.commons.math3.ode.FieldExpandableODETest.testInsertTooShortComplete();0.6026
org.apache.commons.math3.complex.ComplexTest.testEqualsNaN();0.3360
org.apache.commons.math3.fraction.BigFractionTest.testDoubleConstructor();0.4465
org.apache.commons.math3.optim.nonlinear.scalar.gradient.NonLinearConjugateGradientOptimizerTest.testMoreEstimatedParametersUnsorted();0.0934
org.apache.commons.math3.geometry.spherical.twod.CircleTest.testXY();0.7552
org.apache.commons.math3.ode.nonstiff.AdamsBashforthFieldIntegratorTest.testMinStep();0.3299
org.apache.commons.math3.optimization.direct.CMAESOptimizerTest.testDiffPow();0.3003
org.apache.commons.math3.special.BetaTest.testLogBetaNanPositive();0.4606
org.apache.commons.math3.exception.DimensionMismatchExceptionTest.testAccessors();0.6390
org.apache.commons.math3.ExtendedFieldElementAbstractTest.testRootN();0.5440
org.apache.commons.math3.geometry.euclidean.twod.hull.ConvexHullGenerator2DAbstractTest.testCollinearPointsReverse();0.6357
org.apache.commons.math3.stat.descriptive.rank.PercentileTest.testAllTechniquesLowPercentile();0.4788
org.apache.commons.math3.complex.ComplexTest.testExpInf8();0.2961
org.apache.commons.math3.stat.regression.SimpleRegressionTest.testInference();0.1661
org.apache.commons.math3.fraction.BigFractionFormatTest.testParse();0.0560
org.apache.commons.math3.stat.inference.MannWhitneyUTestTest.testMannWhitneyUSimple();0.3390
org.apache.commons.math3.geometry.euclidean.twod.LineTest.testOriginOffset();0.3334
org.apache.commons.math3.util.ArithmeticUtilsTest.testGcdLong();0.4889
org.apache.commons.math3.linear.RealVectorFormatAbstractTest.testParseNonDefaultSetting();0.3597
org.apache.commons.math3.complex.ComplexUtilsTest.testPolar2ComplexIllegalModulus();0.5868
org.apache.commons.math3.optimization.general.GaussNewtonOptimizerTest.testMoreEstimatedParametersUnsorted();0.0934
org.apache.commons.math3.optim.nonlinear.scalar.noderiv.CMAESOptimizerTest.testAckley();0.1846
org.apache.commons.math3.analysis.differentiation.DerivativeStructureTest.testCompositionOneVariableX();0.0642
org.apache.commons.math3.linear.SparseFieldVectorTest.testOuterProduct();0.1257
org.apache.commons.math3.optimization.direct.CMAESOptimizerTest.testMaximize();0.3147
org.apache.commons.math3.complex.ComplexTest.testScalarMultiplyNaN();0.3314
org.apache.commons.math3.analysis.differentiation.DerivativeStructureTest.testCreateConstant();0.4041
org.apache.commons.math3.fraction.FractionTest.testReciprocal();0.2537
org.apache.commons.math3.analysis.interpolation.TricubicInterpolatingFunctionTest.testPlane();0.1353
org.apache.commons.math3.special.GammaTest.testDigammaNonRealArgs();0.1992
org.apache.commons.math3.stat.inference.KolmogorovSmirnovTestTest.testTwoSampleExactP();0.9454
org.apache.commons.math3.stat.descriptive.moment.VectorialMeanTest.testBasicStats();0.7074
org.apache.commons.math3.stat.regression.SimpleRegressionTest.testPerfect();0.4777
org.apache.commons.math3.optim.nonlinear.scalar.noderiv.SimplexOptimizerNelderMeadTest.testMinimize1();0.1868
org.apache.commons.math3.linear.BlockRealMatrixTest.testSetRowVector();0.0357
org.apache.commons.math3.util.ArithmeticUtilsTest.testMulAndCheckLongFailure(long,long);0.4327
org.apache.commons.math3.linear.EigenDecompositionTest.testSquareRoot();0.3218
org.apache.commons.math3.stat.descriptive.DescriptiveStatisticsTest.testMath1129();0.0932
org.apache.commons.math3.special.ErfTest.testErf2807();0.2487
org.apache.commons.math3.linear.MatrixUtilsTest.testSolveLowerTriangularSystem();0.2030
org.apache.commons.math3.geometry.euclidean.threed.SphereGeneratorTest.testSupport0Point();0.2560
org.apache.commons.math3.optim.linear.SimplexSolverTest.testRestrictVariablesToNonNegative();0.4670
org.apache.commons.math3.stat.descriptive.moment.KurtosisTest.testNaN();0.4246
org.apache.commons.math3.distribution.EnumeratedIntegerDistributionTest.testExceptions();0.1773
org.apache.commons.math3.random.RandomDataGeneratorTest.testNextT();0.3049
org.apache.commons.math3.distribution.WeibullDistributionTest.testBeta();0.5778
org.apache.commons.math3.complex.QuaternionTest.testNormalize();0.4279
org.apache.commons.math3.linear.QRDecompositionTest.testAEqualQR();0.1869
org.apache.commons.math3.geometry.euclidean.oned.Vector1DFormatAbstractTest.testNegativeX();0.4614
org.apache.commons.math3.complex.ComplexTest.testReciprocalImaginary();0.4871
org.apache.commons.math3.ode.nonstiff.AdamsBashforthIntegratorTest.testIncreasingTolerance();0.4048
org.apache.commons.math3.linear.ArrayFieldVectorTest.testMapFunctions();0.2855
org.apache.commons.math3.stat.regression.SimpleRegressionTest.testRemoveMultiple();0.1841
org.apache.commons.math3.geometry.euclidean.oned.Vector1DFormatAbstractTest.testConstructorSingleFormat();0.3908
org.apache.commons.math3.dfp.DfpTest.testDivide();0.2579
org.apache.commons.math3.geometry.euclidean.threed.FieldRotationDSTest.testApplyToRotation();0.3114
org.apache.commons.math3.linear.RealVectorAbstractTest.testDotProductMixedTypes();0.6116
org.apache.commons.math3.optim.linear.SimplexSolverTest.testSimplexSolver();0.1140
org.apache.commons.math3.ode.nonstiff.ThreeEighthesFieldIntegratorTest.testDerivativesConsistency();0.6026
org.apache.commons.math3.geometry.spherical.oned.ArcsSetTest.testFullCircle();0.3812
org.apache.commons.math3.linear.SparseRealMatrixTest.testToString();0.1146
org.apache.commons.math3.distribution.EnumeratedIntegerDistributionTest.testGetSupportLowerBound();0.5896
org.apache.commons.math3.geometry.euclidean.oned.Vector1DFormatAbstractTest.testDefaultFormatVector1D();0.3884
org.apache.commons.math3.linear.SparseRealMatrixTest.testSerial();0.3147
org.apache.commons.math3.stat.StatUtilsTest.testVariance();0.3114
org.apache.commons.math3.distribution.UniformRealDistributionTest.testMeanVariance();0.3606
org.apache.commons.math3.optimization.fitting.GaussianFitterTest.testMath798();0.0745
org.apache.commons.math3.analysis.polynomials.PolynomialSplineFunctionTest.testConstructor();0.2323
org.apache.commons.math3.optimization.general.LevenbergMarquardtOptimizerTest.testBevington();0.6850
org.apache.commons.math3.ml.clustering.DBSCANClustererTest.testNegativeMinPts();0.5947
org.apache.commons.math3.optim.nonlinear.scalar.gradient.NonLinearConjugateGradientOptimizerTest.testRedundantEquations();0.1199
org.apache.commons.math3.distribution.FDistributionTest.testMoments();0.3644
org.apache.commons.math3.optimization.general.MinpackTest.testMinpackBrownDennis();0.4391
org.apache.commons.math3.dfp.DfpTest.testRemainder();0.1352
org.apache.commons.math3.analysis.interpolation.BicubicSplineInterpolatorTest.testPreconditions();0.8147
org.apache.commons.math3.linear.QRDecompositionTest.testRUpperTriangular();0.3224
org.apache.commons.math3.linear.ArrayFieldVectorTest.testWalkInDefaultOrderPreservingVisitor3();0.4359
org.apache.commons.math3.analysis.solvers.UnivariateSolverUtilsTest.testBadEndpoints();0.4184
org.apache.commons.math3.linear.EigenDecompositionTest.testUnsymmetric();0.5196
